,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
229,0.94898015,1.043283,0.6633173,0.3334093,0.35877812,3.1862764,3.3309252,2.4151328,2.174071,2.0928864
230,0.9504071,1.0442863,0.663651,0.3336246,0.3589665,3.186141,3.330789,2.414962,2.1739407,2.0927768
231,0.95183384,1.0452904,0.66398585,0.3338408,0.35915524,3.1860046,3.330653,2.4147906,2.1738098,2.0926678
232,0.95326185,1.0462945,0.6643226,0.33405864,0.3593451,3.185869,3.3305173,2.414618,2.1736803,2.0925596
233,0.9546895,1.0472987,0.6646594,0.33427656,0.35953474,3.185733,3.3303816,2.414446,2.1735501,2.0924518
234,0.956118,1.0483034,0.66499674,0.334495,0.35972443,3.1855974,3.330246,2.4142737,2.1734204,2.0923438
235,0.95754594,1.0493075,0.66533303,0.3347128,0.35991412,3.1854615,3.3301103,2.4141014,2.1732903,2.0922358
236,0.95897436,1.050312,0.6656698,0.33493125,0.36010373,3.1853256,3.3299747,2.413929,2.1731606,2.0921278
237,0.96040213,1.0513164,0.66600716,0.33514917,0.36029357,3.1851897,3.329839,2.4137566,2.1730306,2.09202
238,0.96183026,1.0523205,0.66634417,0.33536702,0.36048305,3.1850538,3.3297033,2.4135842,2.1729007,2.0919118
239,0.96330506,1.0533578,0.6666858,0.33558118,0.36068666,3.1849105,3.3295603,2.4134054,2.1727533,2.0918014
240,0.9648116,1.0544169,0.6670319,0.33579183,0.36089945,3.184762,3.329412,2.4132216,2.1725938,2.091689
241,0.9663125,1.0554698,0.667377,0.33600307,0.3611101,3.1846118,3.329264,2.4130378,2.1724346,2.0915768
242,0.96781224,1.0565219,0.66772234,0.33621448,0.36132085,3.184462,3.3291163,2.412854,2.172275,2.091465
243,0.96931255,1.0575744,0.6680683,0.3364253,0.3615315,3.1843119,3.3289685,2.4126704,2.1721158,2.091353
244,0.97081304,1.0586272,0.66841364,0.33663613,0.3617424,3.1841617,3.3288207,2.4124863,2.171956,2.0912406
245,0.97231346,1.0596796,0.668759,0.3368472,0.36195317,3.184012,3.328673,2.4123025,2.171797,2.0911288
246,0.973814,1.0607322,0.66910446,0.33705825,0.36216414,3.1838617,3.3285248,2.412119,2.1716375,2.0910165
247,0.9753146,1.0617847,0.6694504,0.33726948,0.3623749,3.1837115,3.328377,2.411935,2.171478,2.0909042
248,0.9768039,1.062828,0.6697948,0.33748162,0.36258203,3.1835623,3.32823,2.4117532,2.1713183,2.0907917
249,0.9782542,1.0638374,0.67013836,0.3376971,0.3627766,3.1834161,3.3280842,2.411578,2.1711571,2.0906773
250,0.979705,1.064847,0.67048144,0.33791262,0.36297154,3.18327,3.3279388,2.411403,2.1709955,2.090563
251,0.9811593,1.0658597,0.6708274,0.3381307,0.36316806,3.1831236,3.3277938,2.4112244,2.170834,2.090448
252,0.9826144,1.0668731,0.67117274,0.3383497,0.36336517,3.1829762,3.3276496,2.4110456,2.1706722,2.0903325
253,0.9840696,1.0678864,0.67151856,0.3385681,0.363562,3.1828299,3.3275049,2.4108667,2.1705103,2.090217
254,0.9855247,1.0688994,0.67186415,0.33878666,0.36375886,3.1826835,3.3273602,2.4106877,2.1703486,2.090102
255,0.9869792,1.0699127,0.6722101,0.33900523,0.3639559,3.1825366,3.3272157,2.4105086,2.1701868,2.0899868
256,0.9884342,1.0709258,0.6725557,0.3392238,0.36415285,3.1823902,3.3270712,2.4103298,2.1700253,2.0898714
257,0.9898894,1.0719391,0.67290163,0.33944237,0.36434975,3.1822436,3.3269267,2.410151,2.1698632,2.0897563
258,0.9913441,1.0729523,0.6732478,0.339661,0.36454687,3.182097,3.3267817,2.409972,2.1697016,2.0896409
259,0.9927993,1.0739653,0.67359376,0.33987987,0.36474353,3.1819503,3.3266373,2.4097934,2.1695397,2.0895255
260,0.99426496,1.0749826,0.67394686,0.34009808,0.36494252,3.1818035,3.326492,2.4096196,2.169373,2.0894141
261,0.99573106,1.076,0.6742996,0.34031665,0.36514166,3.1816561,3.326347,2.4094462,2.1692061,2.089303
262,0.99719787,1.0770175,0.6746534,0.34053493,0.3653406,3.181509,3.326202,2.409273,2.1690388,2.0891917
263,0.998664,1.0780349,0.67500675,0.34075356,0.36553946,3.1813614,3.3260567,2.4090993,2.1688716,2.0890808
264,1.0001302,1.0790522,0.6753596,0.34097266,0.3657385,3.1812146,3.3259115,2.408926,2.1687045,2.0889692
265,1.001597,1.0800697,0.6757127,0.34119081,0.36593747,3.1810675,3.3257666,2.4087527,2.1685374,2.0888581
266,1.0030631,1.0810874,0.67606676,0.34140933,0.36613652,3.1809204,3.3256214,2.4085793,2.1683702,2.088747
267,1.0045292,1.0821043,0.67641985,0.34162784,0.3663355,3.180773,3.3254762,2.408406,2.1682029,2.0886354
268,1.005996,1.0831219,0.67677295,0.3418463,0.3665346,3.1806257,3.3253307,2.4082327,2.168036,2.0885243
269,1.0074617,1.0841389,0.6771263,0.34206468,0.36673337,3.1804786,3.3251858,2.4080594,2.1678689,2.0884132
270,1.0089283,1.0851566,0.6774801,0.34228325,0.3669322,3.1803317,3.3250408,2.4078856,2.1677017,2.088302
271,1.010395,1.086174,0.67783344,0.34250164,0.36713135,3.1801844,3.3248956,2.4077125,2.1675344,2.0881906
272,1.0118614,1.0871916,0.67818654,0.3427201,0.36733043,3.180037,3.3247502,2.4075391,2.1673675,2.0880795
273,1.0133278,1.088209,0.67853963,0.3429389,0.3675294,3.1798902,3.3246052,2.407366,2.1672,2.0879683
274,1.0147939,1.089226,0.67889345,0.34315717,0.36772823,3.1797428,3.32446,2.4071925,2.167033,2.087857
275,1.0162599,1.0902436,0.6792464,0.3433758,0.36792725,3.1795957,3.324315,2.4070191,2.166866,2.0877457
276,1.0177269,1.0912611,0.67959964,0.34359437,0.36812633,3.1794484,3.3241699,2.4068456,2.166699,2.0876346
277,1.0191925,1.0922784,0.6799536,0.343813,0.3683251,3.1793013,3.3240247,2.4066725,2.1665318,2.0875235
278,1.0206596,1.0932959,0.6803068,0.3440315,0.3685243,3.179154,3.3238795,2.406499,2.1663647,2.087412
279,1.0221262,1.0943131,0.6806599,0.34424996,0.36872327,3.179007,3.3237345,2.4063256,2.1661973,2.087301
280,1.023592,1.0953306,0.68101346,0.34446824,0.3689223,3.1788597,3.323589,2.4061522,2.1660302,2.0871897
281,1.0250584,1.096348,0.68136656,0.3446871,0.3691212,3.1787126,3.323444,2.405979,2.165863,2.0870786
282,1.0265679,1.0973935,0.68174016,0.34491777,0.36933666,3.1785564,3.3232918,2.4057977,2.165683,2.0869534
283,1.0280951,1.0984507,0.6821233,0.34515333,0.3695584,3.1783965,3.323136,2.4056127,2.165498,2.0868225
284,1.0296218,1.099508,0.68250525,0.34538937,0.36978042,3.1782367,3.3229806,2.4054277,2.1653128,2.0866916
285,1.0311486,1.100565,0.6828879,0.34562534,0.3700024,3.1780767,3.3228254,2.4052432,2.1651275,2.0865605
286,1.0326755,1.1016223,0.6832701,0.3458612,0.37022418,3.177917,3.32267,2.4050584,2.1649423,2.0864296
287,1.034205,1.1026807,0.68365216,0.34609592,0.37044603,3.1777568,3.322514,2.4048734,2.1647563,2.0862985
288,1.0357342,1.1037393,0.684034,0.34633064,0.37066764,3.1775963,3.3223581,2.4046881,2.1645703,2.086167
289,1.0372632,1.1047974,0.6844164,0.34656537,0.37088946,3.1774356,3.3222022,2.4045033,2.1643841,2.0860357
290,1.0387925,1.1058557,0.68479884,0.34680033,0.37111118,3.1772754,3.3220463,2.404318,2.164198,2.0859046
291,1.0403221,1.1069143,0.68518114,0.34703475,0.37133276,3.177115,3.3218904,2.4041333,2.164012,2.0857732
292,1.0418513,1.1079727,0.6855632,0.34726954,0.3715546,3.1769547,3.3217342,2.4039483,2.1638258,2.0856423
293,1.0433807,1.1090312,0.6859447,0.34750432,0.37177628,3.176794,3.3215785,2.4037633,2.1636398,2.0855107
294,1.04491,1.1100898,0.6863276,0.34773892,0.37199804,3.1766338,3.3214226,2.4035783,2.1634533,2.0853796
295,1.046439,1.1111482,0.6867093,0.34797347,0.37221977,3.1764731,3.3212664,2.4033933,2.1632674,2.0852485
296,1.0479681,1.1122067,0.6870918,0.34820825,0.3724414,3.176313,3.3211107,2.4032083,2.1630814,2.085117
297,1.0494976,1.1132653,0.68747365,0.34844297,0.37266326,3.1761522,3.3209548,2.4030232,2.1628952,2.0849857
298,1.0510268,1.1143234,0.68785584,0.34867764,0.37288496,3.175992,3.3207986,2.4028382,2.162709,2.0848546
299,1.0525595,1.115382,0.6882404,0.34891236,0.37310773,3.175829,3.3206425,2.4026556,2.1625204,2.0847213
300,1.0540941,1.1164405,0.68862545,0.34914732,0.373331,3.1756647,3.3204865,2.402474,2.1623306,2.084587
301,1.0556284,1.1174991,0.68901086,0.3493824,0.3735543,3.1755009,3.3203306,2.402292,2.162141,2.0844529
302,1.0571623,1.1185577,0.6893965,0.34961724,0.37377736,3.1753364,3.3201747,2.40211,2.1619515,2.0843186
303,1.0586967,1.1196159,0.6897818,0.34985232,0.37400073,3.1751723,3.3200188,2.4019284,2.1617615,2.0841846
304,1.0602311,1.1206744,0.69016695,0.35008717,0.37422383,3.1750083,3.3198628,2.4017467,2.161572,2.0840504
305,1.0617716,1.1217382,0.69055545,0.35032505,0.37444773,3.174841,3.319704,2.4015663,2.1613798,2.0839148
306,1.0633125,1.122802,0.6909437,0.3505627,0.3746715,3.1746736,3.319545,2.4013858,2.1611881,2.083779
307,1.0648528,1.1238657,0.69133234,0.35080075,0.37489533,3.1745064,3.3193865,2.4012058,2.160996,2.0836434
308,1.0663939,1.1249294,0.69172096,0.35103834,0.37511927,3.174339,3.3192275,2.4010253,2.1608038,2.083508
309,1.0679348,1.1259931,0.6921091,0.35127604,0.3753431,3.174172,3.3190687,2.400845,2.160612,2.083372
310,1.0694757,1.1270568,0.69249713,0.35151422,0.37556666,3.1740046,3.3189096,2.4006648,2.16042,2.0832367
311,1.0710166,1.1281203,0.6928854,0.3517518,0.3757906,3.1738372,3.318751,2.4004843,2.1602278,2.0831008
312,1.0725574,1.1291842,0.69327414,0.35198963,0.3760144,3.1736703,3.3185923,2.4003043,2.160036,2.0829654
313,1.0740981,1.1302478,0.69366264,0.35222733,0.37623823,3.173503,3.3184333,2.4001238,2.159844,2.0828297
314,1.075639,1.1313114,0.69405115,0.3524652,0.3764621,3.1733356,3.3182745,2.3999438,2.1596518,2.082694
315,1.07718,1.1323757,0.69443846,0.35270298,0.37668598,3.1731687,3.3181157,2.3997629,2.1594596,2.0825584
316,1.0787208,1.1334395,0.6948266,0.35294044,0.3769101,3.173001,3.317957,2.399582,2.159267,2.0824227
317,1.0802616,1.1345031,0.6952137,0.3531778,0.37713397,3.1728342,3.3177986,2.3994007,2.1590748,2.0822873
318,1.0818027,1.1355674,0.6956011,0.3534152,0.37735793,3.1726665,3.3176398,2.3992195,2.1588826,2.0821514
319,1.0833437,1.1366314,0.6959888,0.35365248,0.3775817,3.1724997,3.317481,2.3990386,2.1586905,2.082016
320,1.0848842,1.1376953,0.6963762,0.35388982,0.37780565,3.1723323,3.3173225,2.3988576,2.1584978,2.08188
321,1.0864251,1.1387591,0.696764,0.35412753,0.37802947,3.1721654,3.317164,2.3986764,2.1583056,2.0817442
322,1.0879657,1.1398232,0.69715106,0.3543647,0.37825352,3.1719983,3.3170054,2.3984954,2.1581132,2.0816088
323,1.0895071,1.1408873,0.6975385,0.35460198,0.37847757,3.1718307,3.3168466,2.3983147,2.157921,2.081473
324,1.0910478,1.1419513,0.69792604,0.35483968,0.37870127,3.1716638,3.3166878,2.3981333,2.1577287,2.0813372
325,1.0925889,1.1430151,0.69831336,0.3550771,0.37892526,3.1714964,3.3165293,2.3979523,2.1575363,2.0812016
326,1.0941293,1.144079,0.6987008,0.35531408,0.3791492,3.171329,3.316371,2.3977714,2.1573439,2.081066
327,1.0956702,1.145143,0.6990888,0.35555208,0.3793732,3.1711621,3.3162122,2.3975902,2.1571515,2.0809302
328,1.0972114,1.1462071,0.6994761,0.3557893,0.3795972,3.170995,3.3160536,2.3974092,2.1569593,2.0807946
329,1.0987523,1.147271,0.6998638,0.35602665,0.37982106,3.1708274,3.315895,2.3972282,2.1567667,2.080659
330,1.1002932,1.1483352,0.70025086,0.35626382,0.38004503,3.1706605,3.3157363,2.397047,2.1565745,2.0805233
331,1.1018336,1.1493988,0.7006384,0.35650134,0.380269,3.1704931,3.3155777,2.396866,2.156382,2.0803876
332,1.1033752,1.150463,0.7010261,0.35673892,0.38049293,3.1703258,3.3154187,2.396685,2.15619,2.0802517
333,1.1049159,1.1515269,0.7014133,0.35697615,0.38071674,3.1701586,3.3152604,2.396504,2.1559973,2.0801163
334,1.1064571,1.152591,0.70180106,0.35721368,0.38094068,3.1699913,3.3151016,2.3963227,2.155805,2.0799804
335,1.1079974,1.1536549,0.7021884,0.35745072,0.3811646,3.1698246,3.3149428,2.396142,2.1556127,2.079845
336,1.1095388,1.1547189,0.7025763,0.3576882,0.38138855,3.1696572,3.3147845,2.3959608,2.1554203,2.079709
337,1.1110793,1.1557828,0.7029636,0.35792577,0.3816123,3.1694899,3.3146257,2.3957796,2.1552281,2.0795734
338,1.1126201,1.1568468,0.703351,0.35816324,0.3818364,3.169323,3.3144674,2.395599,2.1550355,2.0794377
339,1.1141611,1.1579107,0.70373833,0.3584007,0.38206047,3.1691556,3.3143086,2.3954177,2.1548433,2.0793023
340,1.1157018,1.1589749,0.7041261,0.35863823,0.38228428,3.1689882,3.31415,2.3952367,2.1546507,2.0791664
341,1.1172466,1.1600438,0.7045182,0.3588807,0.38250655,3.1688206,3.3139913,2.3950539,2.1544583,2.0790303
342,1.1187917,1.1611134,0.70491004,0.35912395,0.38272864,3.1686528,3.3138328,2.394871,2.1542656,2.0788946
343,1.1203371,1.1621828,0.7053032,0.3593675,0.38295072,3.168485,3.3136737,2.394688,2.1540728,2.0787585
344,1.121882,1.1632521,0.7056953,0.35961068,0.3831728,3.1683176,3.3135152,2.394505,2.1538804,2.0786223
345,1.1234269,1.1643217,0.7060877,0.35985392,0.38339478,3.1681497,3.3133564,2.3943224,2.1536875,2.0784864
346,1.1249721,1.1653911,0.70648,0.36009705,0.38361683,3.1679819,3.3131976,2.3941393,2.1534948,2.0783505
347,1.1265163,1.1664603,0.70687234,0.36034012,0.38383883,3.1678143,3.313039,2.3939564,2.1533022,2.0782146
348,1.1280621,1.1675298,0.70726454,0.3605839,0.38406092,3.1676464,3.31288,2.3937736,2.1531096,2.0780787
349,1.1296068,1.1685991,0.7076571,0.3608269,0.38428313,3.1674786,3.3127215,2.3935905,2.1529167,2.0779426
350,1.1311523,1.169667,0.70805097,0.3610708,0.38450533,3.1673102,3.312562,2.3934078,2.1527233,2.0778062
351,1.1326979,1.1707325,0.708447,0.36131608,0.38472742,3.1671405,3.312401,2.393225,2.1525292,2.0776696
352,1.1342425,1.1717973,0.7088429,0.36156118,0.38494962,3.1669712,3.31224,2.3930426,2.1523354,2.0775328
353,1.1357881,1.1728623,0.70923936,0.36180633,0.38517186,3.1668015,3.312079,2.39286,2.152141,2.077396
354,1.1373332,1.1739275,0.70963466,0.36205155,0.38539374,3.1666322,3.3119183,2.3926773,2.151947,2.0772593
355,1.1388783,1.1749924,0.7100308,0.36229682,0.38561612,3.166463,3.311757,2.392495,2.151753,2.0771227
356,1.1404237,1.1760576,0.7104267,0.36254156,0.3858381,3.1662931,3.3115964,2.3923123,2.1515589,2.076986
357,1.1419694,1.177123,0.7108227,0.36278713,0.38606033,3.1661236,3.3114355,2.3921297,2.1513648,2.0768492
358,1.1435142,1.1781878,0.7112185,0.36303198,0.38628247,3.165954,3.3112745,2.3919473,2.1511712,2.0767126
359,1.1450672,1.1792616,0.7116178,0.3632784,0.38650703,3.165783,3.3111117,2.3917625,2.150974,2.076571
360,1.1465948,1.1803191,0.71200883,0.36352295,0.3867337,3.1656117,3.3109508,2.391583,2.1507788,2.0764296
361,1.1481044,1.1813645,0.712396,0.36376554,0.38696074,3.165442,3.3107915,2.3914075,2.1505854,2.0762887
362,1.149614,1.1824099,0.7127825,0.364008,0.3871879,3.1652718,3.3106322,2.3912315,2.150392,2.076148
363,1.151124,1.1834552,0.71316946,0.36425042,0.3874151,3.1651018,3.310473,2.3910558,2.150199,2.0760074
364,1.1526332,1.1845,0.7135562,0.36449325,0.3876421,3.1649318,3.310314,2.3908796,2.1500053,2.0758667
365,1.1541414,1.1855438,0.7139431,0.36473638,0.3878693,3.1647618,3.3101544,2.390703,2.1498113,2.0757256
366,1.1556495,1.1865876,0.71432984,0.36497968,0.38809633,3.1645913,3.3099957,2.3905265,2.1496172,2.075585
367,1.157158,1.1876314,0.7147161,0.365223,0.38832358,3.1644216,3.3098366,2.39035,2.1494231,2.0754437
368,1.1586664,1.1886752,0.71510327,0.36546576,0.38855064,3.1642513,3.3096776,2.3901734,2.149229,2.075303
369,1.1601746,1.1897193,0.7154902,0.3657092,0.38877773,3.1640809,3.3095186,2.389997,2.1490345,2.0751622
370,1.1616828,1.190763,0.71587694,0.36595225,0.3890049,3.1639109,3.3093596,2.3898206,2.1488404,2.0750213
371,1.1631908,1.1918067,0.7162638,0.36619568,0.38923192,3.1637409,3.3092008,2.3896441,2.1486466,2.0748806
372,1.1646993,1.1928505,0.7166507,0.36643887,0.389459,3.1635706,3.3090415,2.3894675,2.1484523,2.0747397
373,1.1662073,1.1938943,0.7170373,0.36668187,0.38968623,3.1634007,3.3088825,2.389291,2.1482582,2.0745988
374,1.1677158,1.1949381,0.71742404,0.3669253,0.3899135,3.1632304,3.3087234,2.3891144,2.1480641,2.074458
375,1.1692238,1.195982,0.7178112,0.36716855,0.3901406,3.1630602,3.3085644,2.388938,2.14787,2.074317
376,1.1707317,1.1970255,0.7181978,0.36741138,0.39036748,3.16289,3.3084056,2.3887615,2.147676,2.0741763
377,1.1722401,1.1980695,0.71858454,0.3676548,0.39059463,3.1627202,3.3082466,2.3885849,2.147482,2.0740354
378,1.1737486,1.1991134,0.7189714,0.36789805,0.39082187,3.1625497,3.3080873,2.3884082,2.1472876,2.0738945
379,1.1752963,1.200198,0.7193681,0.36814803,0.3910511,3.1623752,3.3079267,2.388232,2.147094,2.0737505
380,1.1768701,1.2013083,0.71977055,0.36840236,0.391282,3.162198,3.307764,2.3880558,2.1469011,2.0736046
381,1.1784432,1.2024184,0.72017324,0.3686567,0.39151263,3.1620207,3.3076022,2.3878796,2.146708,2.0734587
382,1.1800168,1.2035291,0.7205763,0.3689112,0.39174336,3.161844,3.3074396,2.3877034,2.146515,2.073313
383,1.18159,1.2046391,0.72097886,0.3691656,0.39197385,3.1616669,3.3072777,2.387527,2.1463218,2.0731668
384,1.1831629,1.2057493,0.7213818,0.3694198,0.3922047,3.1614895,3.3071153,2.3873508,2.1461287,2.0730212
385,1.1847365,1.2068596,0.72178423,0.36967432,0.39243537,3.1613123,3.306953,2.3871748,2.1459355,2.072875
386,1.1863095,1.2079697,0.72218645,0.36992854,0.3926662,3.1611352,3.3067906,2.3869984,2.1457424,2.072729
387,1.1878825,1.20908,0.72258914,0.37018287,0.39289677,3.1609578,3.3066282,2.3868225,2.1455493,2.0725832
388,1.1894561,1.2101903,0.7229918,0.37043762,0.39312744,3.1607804,3.306466,2.3866463,2.1453562,2.0724373
389,1.1910214,1.2112886,0.723389,0.37068635,0.39335102,3.1606057,3.3063037,2.386473,2.1451616,2.0722919
390,1.1925812,1.2123802,0.72378206,0.37093186,0.39357018,3.1604319,3.3061414,2.3863006,2.1449652,2.0721474
391,1.1941403,1.2134707,0.7241734,0.37117684,0.3937892,3.160259,3.3059783,2.3861277,2.1447682,2.0720036
392,1.1956997,1.214562,0.72456527,0.37142223,0.3940084,3.1600857,3.3058157,2.3859549,2.144571,2.0718594
393,1.1972592,1.215653,0.724957,0.37166715,0.3942273,3.1599128,3.305653,2.3857818,2.1443744,2.0717154
394,1.1988223,1.2167454,0.72534764,0.37191182,0.394444,3.1597366,3.3054903,2.3856063,2.144175,2.0715706
395,1.2003862,1.2178388,0.72573864,0.37215656,0.39466012,3.159559,3.3053267,2.3854299,2.1439748,2.0714257
396,1.2019503,1.2189316,0.7261288,0.3724017,0.39487612,3.159382,3.3051639,2.3852534,2.143775,2.0712807
397,1.2035146,1.2200248,0.7265191,0.37264657,0.39509216,3.159205,3.3050005,2.385077,2.1435747,2.0711358
398,1.2050787,1.2211179,0.72691,0.3728913,0.39530808,3.159028,3.3048375,2.3849006,2.1433744,2.0709908
399,1.2066426,1.2222111,0.7272996,0.37313604,0.3955242,3.1588507,3.3046741,2.3847241,2.1431746,2.0708456
400,1.2082071,1.2233044,0.72769034,0.3733809,0.39574042,3.1586733,3.304511,2.3845477,2.1429744,2.0707006
401,1.2097714,1.2243973,0.72808063,0.37362552,0.39595634,3.1584964,3.304348,2.3843715,2.142774,2.070556
402,1.2113354,1.2254906,0.72847104,0.37387007,0.39617234,3.158319,3.304185,2.384195,2.1425743,2.0704107
403,1.2128992,1.2265836,0.72886145,0.374115,0.3963883,3.158142,3.3040218,2.3840187,2.1423743,2.0702658
404,1.2144617,1.2276758,0.729252,0.3743595,0.39660507,3.157965,3.3038588,2.3838406,2.1421738,2.070121
405,1.2160237,1.2287681,0.72964203,0.374604,0.39682162,3.157788,3.3036962,2.3836627,2.1419733,2.0699763
406,1.2175865,1.2298605,0.73003256,0.37484843,0.39703834,3.157611,3.303533,2.3834848,2.1417732,2.0698316
407,1.2191489,1.2309529,0.730423,0.37509286,0.39725485,3.1574335,3.3033705,2.383307,2.1415722,2.0696864
408,1.2206995,1.2320399,0.7308109,0.3753373,0.39747077,3.157257,3.303208,2.3831298,2.1413727,2.069542
409,1.2221832,1.2330971,0.73118556,0.37558186,0.39768255,3.1570811,3.303048,2.3829575,2.141175,2.0693982
410,1.2236667,1.2341545,0.7315608,0.3758263,0.3978944,3.1569052,3.3028877,2.382785,2.1409779,2.0692544
411,1.2251503,1.2352116,0.7319356,0.37607104,0.3981063,3.1567295,3.3027272,2.3826127,2.1407802,2.0691109
412,1.2266343,1.236269,0.7323102,0.37631565,0.398318,3.1565535,3.302567,2.3824403,2.1405826,2.068967
413,1.2281182,1.2373263,0.7326853,0.37656015,0.39853,3.1563778,3.302407,2.382268,2.1403852,2.0688236
414,1.2296011,1.2383834,0.73306,0.37680453,0.39874172,3.1562018,3.3022466,2.3820956,2.1401877,2.0686798
415,1.2310851,1.2394409,0.7334353,0.3770492,0.3989534,3.1560261,3.3020864,2.3819232,2.1399906,2.0685363
416,1.2325687,1.2404981,0.73380995,0.37729383,0.39916533,3.15585,3.3019261,2.3817508,2.139793,2.0683925
417,1.2340525,1.2415555,0.7341851,0.37753856,0.3993771,3.155674,3.301766,2.3815784,2.1395957,2.068249
418,1.2355366,1.2426127,0.73456013,0.37778324,0.39958897,3.1554985,3.3016057,2.3814058,2.139398,2.0681052
419,1.2370198,1.24367,0.7349347,0.3780275,0.39980066,3.1553223,3.3014455,2.3812335,2.1392007,2.0679617
420,1.2385035,1.2447273,0.735309,0.37827194,0.4000126,3.1551466,3.3012853,2.3810613,2.1390033,2.0678177
421,1.2399877,1.2457846,0.735685,0.37851685,0.40022427,3.1549706,3.301125,2.3808887,2.1388059,2.067674
422,1.241471,1.2468418,0.73605967,0.3787614,0.400436,3.154795,3.3009648,2.3807163,2.1386085,2.0675306
423,1.2429545,1.247899,0.736434,0.37900597,0.40064806,3.1546187,3.3008046,2.3805442,2.138411,2.0673869
424,1.2444386,1.2489564,0.736809,0.37925065,0.40085977,3.154443,3.3006442,2.3803716,2.1382136,2.067243
425,1.2459221,1.2500137,0.73718417,0.37949538,0.40107173,3.154267,3.3004837,2.3801992,2.1380162,2.0670996
426,1.2474056,1.2510709,0.7375587,0.37973982,0.40128362,3.1540914,3.3003237,2.3800268,2.1378186,2.0669558
427,1.2488892,1.2521284,0.7379334,0.37998426,0.40149525,3.1539154,3.3001635,2.3798544,2.1376212,2.066812
428,1.2503735,1.2531857,0.7383089,0.38022923,0.40170717,3.1537397,3.300003,2.379682,2.1374238,2.0666683
429,1.251857,1.2542429,0.7386832,0.3804736,0.40191898,3.1535637,3.299843,2.3795094,2.137226,2.0665247
430,1.2533407,1.2553002,0.7390584,0.38071787,0.40213072,3.153388,3.2996829,2.379337,2.137029,2.0663812
431,1.2548244,1.2563577,0.7394333,0.3809625,0.40234268,3.153212,3.2995224,2.3791647,2.1368315,2.0662374
